price,rsi,macd_histogram,volume_spike,atr_pct,ema_trend,orderbook_imbalance,liquidity_sweep,regime,session,bos,whale_dominance,delta_ratio,cluster_score,target_breakout,target_continuation,target_reversal
67125.570000,45.640000,58.681544,0.000000,0.010131,0.000000,0.000000,0.000000,-1.000000,0.300000,0.000000,0.000000,0.007500,0.000000,0.000000,0.000000,1.000000
67217.720000,46.890000,53.214227,0.000000,0.009813,0.000000,0.000000,0.000000,-1.000000,1.000000,0.000000,0.000000,-0.010300,0.000000,0.000000,1.000000,1.000000
67141.150000,45.950000,44.077817,0.000000,0.009604,0.000000,0.000000,0.000000,-1.000000,1.000000,0.000000,0.000000,-0.102700,0.000000,0.000000,0.000000,1.000000
67550.470000,51.570000,64.028538,0.000000,0.009550,0.000000,0.000000,0.000000,-1.000000,1.000000,0.000000,0.000000,-0.173500,0.000000,0.000000,0.000000,0.000000
68014.010000,57.020000,104.478920,0.000000,0.009462,0.000000,0.000000,0.000000,-1.000000,1.000000,0.000000,0.000000,0.020300,0.000000,0.000000,0.000000,0.000000
68076.010000,57.700000,129.794143,1.000000,0.009364,0.000000,0.000000,0.000000,-1.000000,1.000000,1.000000,0.000000,0.268100,0.000000,0.000000,1.000000,1.000000
67865.310000,54.520000,126.596971,0.000000,0.009188,0.000000,0.000000,0.000000,-1.000000,1.000000,0.000000,0.000000,0.340200,0.000000,1.000000,0.000000,0.000000
68376.580000,60.250000,151.482283,0.000000,0.009216,0.000000,0.000000,0.000000,-1.000000,1.000000,1.000000,0.000000,0.334000,0.000000,1.000000,1.000000,1.000000
67577.020000,49.700000,108.665255,1.000000,0.009628,0.000000,0.000000,-1.000000,-1.000000,1.000000,0.500000,0.000000,0.180200,0.000000,0.000000,1.000000,0.000000
67134.740000,45.010000,48.211356,1.000000,0.010047,0.000000,0.000000,0.000000,-1.000000,1.000000,0.000000,0.000000,0.009100,0.000000,1.000000,1.000000,0.000000
65863.370000,34.830000,-73.148369,1.000000,0.011327,0.000000,0.000000,0.000000,-1.000000,0.700000,-1.000000,0.000000,-0.129300,0.000000,1.000000,1.000000,0.000000
65413.990000,32.070000,-173.696606,1.000000,0.011563,0.000000,0.000000,0.000000,-1.000000,0.700000,-1.000000,0.000000,-0.325500,0.000000,0.000000,0.000000,1.000000
65590.950000,34.280000,-215.562257,1.000000,0.011451,0.000000,0.000000,1.000000,-1.000000,0.700000,-0.500000,0.000000,-0.205700,0.000000,0.000000,0.000000,1.000000
65788.360000,36.750000,-216.655752,0.000000,0.011516,0.000000,0.000000,0.000000,-1.000000,0.700000,0.000000,0.000000,-0.122000,0.000000,0.000000,1.000000,0.000000
65428.560000,34.220000,-227.202764,0.000000,0.011656,0.000000,0.000000,0.000000,-1.000000,0.100000,0.000000,0.000000,-0.188700,0.000000,0.000000,0.000000,0.000000
65849.870000,39.470000,-192.755710,0.000000,0.011266,0.000000,0.000000,0.000000,-1.000000,0.100000,0.000000,0.000000,-0.186400,0.000000,0.000000,0.000000,0.000000
66288.000000,44.430000,-130.400275,0.000000,0.011207,0.000000,0.000000,0.000000,-1.000000,0.100000,0.000000,0.000000,-0.130500,0.000000,0.000000,1.000000,1.000000
66272.170000,44.290000,-82.494642,0.000000,0.010767,0.000000,0.000000,0.000000,-1.000000,0.100000,0.000000,0.000000,-0.187200,0.000000,0.000000,1.000000,1.000000
65918.600000,41.150000,-67.522912,0.000000,0.010761,0.000000,0.000000,0.000000,-1.000000,0.300000,0.000000,0.000000,-0.193700,0.000000,0.000000,0.000000,0.000000
66454.950000,47.270000,-17.031844,0.000000,0.010666,0.000000,0.000000,0.000000,-1.000000,0.300000,0.000000,0.000000,-0.189000,0.000000,0.000000,0.000000,0.000000
66663.080000,49.460000,32.167817,0.000000,0.010275,0.000000,0.000000,0.000000,-1.000000,0.300000,0.000000,0.000000,-0.132800,0.000000,0.000000,1.000000,1.000000
66553.080000,48.320000,57.603292,0.000000,0.009935,0.000000,0.000000,-1.000000,-1.000000,0.300000,0.500000,0.000000,-0.186500,0.000000,0.000000,1.000000,1.000000
66329.220000,45.980000,59.412896,0.000000,0.009647,0.000000,0.000000,0.000000,-1.000000,0.300000,0.000000,0.000000,-0.174500,0.000000,0.000000,1.000000,0.000000
66175.790000,44.400000,50.678665,0.000000,0.009331,0.000000,0.000000,0.000000,-1.000000,0.300000,0.000000,0.000000,-0.228100,0.000000,0.000000,0.000000,1.000000
66359.280000,46.760000,57.179564,0.000000,0.009066,0.000000,0.000000,0.000000,-1.000000,0.300000,0.000000,0.000000,-0.241300,0.000000,0.000000,1.000000,0.000000
66208.960000,45.070000,51.455462,0.000000,0.008996,0.000000,0.000000,0.000000,-1.000000,1.000000,0.000000,0.000000,-0.356300,0.000000,0.000000,0.000000,1.000000
66699.960000,51.260000,79.179300,0.000000,0.008888,0.000000,0.000000,0.000000,-1.000000,1.000000,0.000000,0.000000,-0.290700,0.000000,0.000000,0.000000,0.000000
66959.710000,54.200000,111.476029,0.000000,0.008701,0.000000,0.000000,0.000000,-1.000000,1.000000,1.000000,0.000000,-0.314100,0.000000,0.000000,0.000000,0.000000
66977.660000,54.410000,129.260722,0.000000,0.008414,0.000000,0.000000,-1.000000,-1.000000,1.000000,0.500000,0.000000,-0.228000,0.000000,0.000000,0.000000,0.000000
67171.420000,56.660000,147.942421,0.000000,0.008262,0.000000,0.000000,0.000000,-1.000000,1.000000,1.000000,0.000000,-0.127000,0.000000,0.000000,1.000000,1.000000
67084.000000,55.330000,147.925579,0.000000,0.007995,0.000000,0.000000,0.000000,-1.000000,1.000000,0.000000,0.000000,0.031100,0.000000,0.000000,0.000000,0.000000
67274.150000,57.660000,153.566454,1.000000,0.008122,0.000000,0.000000,0.000000,-1.000000,1.000000,1.000000,0.000000,0.281800,0.000000,1.000000,0.000000,0.000000
67733.510000,62.710000,179.288116,1.000000,0.008715,0.000000,0.000000,0.000000,-1.000000,1.000000,1.000000,0.000000,0.287200,0.000000,1.000000,0.000000,0.000000
68692.120000,70.590000,247.699989,1.000000,0.009662,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.374800,0.000000,0.000000,0.000000,0.000000
68954.690000,72.320000,294.298790,1.000000,0.009913,0.000000,0.000000,-1.000000,0.000000,0.700000,0.500000,0.000000,0.504600,0.000000,0.000000,0.000000,0.000000
69047.990000,72.920000,313.309613,0.000000,0.009828,0.000000,0.000000,0.000000,0.000000,0.700000,0.000000,0.000000,0.513600,0.000000,0.000000,0.000000,0.000000
69129.990000,73.470000,312.597011,0.000000,0.009640,0.000000,0.000000,0.000000,0.000000,0.700000,0.000000,0.000000,0.524500,0.000000,0.000000,1.000000,1.000000
68938.910000,69.900000,281.419704,0.000000,0.009305,0.000000,0.000000,0.000000,1.000000,0.700000,0.000000,0.000000,0.553200,0.000000,0.000000,1.000000,0.000000
68777.120000,66.930000,234.009883,0.000000,0.008962,0.000000,0.000000,0.000000,1.000000,0.100000,0.000000,0.000000,0.571100,0.000000,0.000000,0.000000,1.000000
68902.480000,68.070000,196.703025,0.000000,0.008667,0.000000,0.000000,0.000000,1.000000,0.100000,0.000000,0.000000,0.563700,0.000000,0.000000,0.000000,1.000000
68995.280000,68.910000,165.157966,0.000000,0.008321,0.000000,0.000000,0.000000,1.000000,0.100000,0.000000,0.000000,0.565400,0.000000,0.000000,1.000000,1.000000
68853.960000,66.040000,123.560516,0.000000,0.007919,0.000000,0.000000,0.000000,1.000000,0.100000,0.000000,0.000000,0.592700,0.000000,0.000000,0.000000,0.000000
69090.240000,68.410000,101.658958,0.000000,0.007710,0.000000,0.000000,0.000000,1.000000,0.300000,0.000000,0.000000,0.644800,0.000000,0.000000,1.000000,1.000000
68964.510000,65.780000,69.916187,0.000000,0.007366,0.000000,0.000000,0.000000,1.000000,0.300000,0.000000,0.000000,0.657900,0.000000,0.000000,1.000000,0.000000
68884.210000,64.080000,36.409025,0.000000,0.007015,0.000000,0.000000,0.000000,1.000000,0.300000,0.000000,0.000000,0.620300,0.000000,0.000000,0.000000,0.000000
68981.990000,65.260000,14.834145,0.000000,0.006686,0.000000,0.000000,0.000000,1.000000,0.300000,0.000000,0.000000,0.710900,0.000000,0.000000,1.000000,0.000000
68790.000000,61.030000,-16.657076,0.000000,0.006439,0.000000,0.000000,0.000000,1.000000,0.300000,0.000000,0.000000,0.649300,0.000000,0.000000,1.000000,0.000000
68773.420000,60.670000,-41.480624,0.000000,0.006136,0.000000,0.000000,0.000000,1.000000,0.300000,0.000000,0.000000,0.604800,0.000000,0.000000,0.000000,1.000000
68936.980000,63.020000,-49.233057,0.000000,0.005899,0.000000,0.000000,0.000000,1.000000,0.300000,0.000000,0.000000,0.603700,0.000000,1.000000,0.000000,1.000000
69219.260000,66.720000,-38.190603,0.000000,0.005928,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.614000,0.000000,1.000000,0.000000,0.000000
69746.200000,72.290000,-0.246070,1.000000,0.006131,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.681300,0.000000,0.000000,0.000000,1.000000
69714.930000,71.520000,16.947953,0.000000,0.006037,1.000000,0.000000,-1.000000,1.000000,1.000000,0.500000,0.000000,0.592800,0.000000,0.000000,0.000000,1.000000
69671.860000,70.420000,19.442944,0.000000,0.005743,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.518200,0.000000,1.000000,0.000000,0.000000
70505.740000,77.620000,68.514660,1.000000,0.006169,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.453700,0.000000,0.000000,0.000000,1.000000
69640.200000,61.010000,35.598172,1.000000,0.006757,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.230300,0.000000,0.000000,1.000000,0.000000
69460.000000,58.210000,-3.325736,1.000000,0.007018,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,-0.092600,0.000000,0.000000,0.000000,1.000000
69701.660000,60.810000,-17.044822,1.000000,0.007159,1.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,-0.049800,0.000000,0.000000,1.000000,1.000000
69778.280000,61.620000,-24.740456,0.000000,0.007140,1.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.033100,0.000000,0.000000,0.000000,1.000000
69755.100000,61.200000,-34.569903,0.000000,0.007177,1.000000,0.000000,0.000000,1.000000,0.700000,0.000000,0.000000,0.004700,0.000000,0.000000,0.000000,1.000000
69739.380000,60.910000,-44.666636,0.000000,0.006996,1.000000,0.000000,0.000000,1.000000,0.700000,0.000000,0.000000,-0.064600,0.000000,0.000000,1.000000,0.000000
69772.310000,61.330000,-51.195077,0.000000,0.006682,1.000000,0.000000,0.000000,1.000000,0.700000,0.000000,0.000000,-0.082400,0.000000,0.000000,1.000000,1.000000
69873.990000,62.680000,-50.640602,0.000000,0.006503,1.000000,0.000000,0.000000,1.000000,0.700000,0.000000,0.000000,-0.045900,0.000000,0.000000,1.000000,0.000000
70023.090000,64.630000,-42.534105,0.000000,0.006327,1.000000,0.000000,0.000000,1.000000,0.100000,0.000000,0.000000,-0.046700,0.000000,0.000000,0.000000,1.000000
69935.860000,62.570000,-45.104188,0.000000,0.006478,1.000000,0.000000,0.000000,1.000000,0.100000,0.000000,0.000000,-0.063600,0.000000,0.000000,1.000000,0.000000
69959.750000,62.920000,-47.037195,0.000000,0.006339,1.000000,0.000000,0.000000,1.000000,0.100000,0.000000,0.000000,-0.030300,0.000000,0.000000,0.000000,1.000000
69822.950000,59.500000,-58.617218,0.000000,0.006201,1.000000,0.000000,0.000000,1.000000,0.100000,0.000000,0.000000,-0.064400,0.000000,0.000000,0.000000,0.000000
69777.070000,58.360000,-69.700857,0.000000,0.006033,1.000000,0.000000,0.000000,1.000000,0.300000,0.000000,0.000000,-0.053200,0.000000,0.000000,0.000000,0.000000
69717.650000,56.830000,-80.597578,0.000000,0.006173,1.000000,0.000000,0.000000,1.000000,0.300000,0.000000,0.000000,-0.058400,0.000000,0.000000,0.000000,0.000000
69480.010000,51.080000,-101.995804,0.000000,0.006176,0.000000,0.000000,0.000000,1.000000,0.300000,0.000000,0.000000,-0.109700,0.000000,1.000000,0.000000,1.000000
69954.500000,59.820000,-83.175498,0.000000,0.006450,1.000000,0.000000,1.000000,1.000000,0.300000,-0.500000,0.000000,-0.124700,0.000000,1.000000,1.000000,0.000000
70183.990000,63.240000,-55.579340,1.000000,0.007048,1.000000,0.000000,-1.000000,1.000000,0.300000,0.500000,0.000000,-0.064500,0.000000,0.000000,1.000000,0.000000
70267.610000,64.430000,-33.111691,0.000000,0.006882,1.000000,0.000000,0.000000,1.000000,0.300000,0.000000,0.000000,-0.001300,0.000000,0.000000,1.000000,0.000000
70405.120000,66.360000,-11.521681,0.000000,0.006740,1.000000,0.000000,-1.000000,1.000000,0.300000,0.500000,0.000000,0.042200,0.000000,1.000000,1.000000,0.000000
70828.420000,71.480000,26.651168,1.000000,0.006846,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.045200,0.000000,1.000000,0.000000,1.000000
70446.520000,62.270000,21.770010,0.000000,0.007203,1.000000,0.000000,-1.000000,1.000000,1.000000,0.500000,0.000000,0.068200,0.000000,0.000000,0.000000,1.000000
70419.110000,61.660000,12.732417,0.000000,0.006993,1.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.298700,0.000000,0.000000,1.000000,0.000000
70427.020000,61.770000,3.788438,0.000000,0.006813,1.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.228000,0.000000,0.000000,0.000000,0.000000
70295.220000,58.560000,-13.552609,0.000000,0.006618,1.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.137300,0.000000,0.000000,0.000000,0.000000
69314.210000,41.340000,-89.411437,1.000000,0.007375,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.135400,0.000000,1.000000,1.000000,0.000000
68930.000000,36.780000,-159.681264,1.000000,0.007765,0.000000,0.000000,0.000000,1.000000,1.000000,-1.000000,0.000000,0.047100,0.000000,0.000000,0.000000,1.000000
69170.510000,41.160000,-182.532236,0.000000,0.007571,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.071500,0.000000,0.000000,1.000000,0.000000
69099.990000,40.270000,-193.897282,0.000000,0.007418,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.015800,0.000000,0.000000,1.000000,0.000000
69017.750000,39.220000,-197.773410,1.000000,0.007354,0.000000,0.000000,1.000000,1.000000,0.700000,-0.500000,0.000000,-0.109100,0.000000,1.000000,1.000000,1.000000
68641.210000,34.740000,-215.083210,1.000000,0.007783,0.000000,0.000000,0.000000,1.000000,0.700000,-1.000000,0.000000,-0.140500,0.000000,0.000000,1.000000,0.000000
68451.440000,32.710000,-227.496122,1.000000,0.007796,0.000000,0.000000,0.000000,1.000000,0.700000,0.000000,0.000000,-0.286900,0.000000,0.000000,1.000000,0.000000
68286.630000,31.020000,-234.077657,1.000000,0.007843,0.000000,0.000000,1.000000,0.000000,0.700000,-0.500000,0.000000,-0.372500,0.000000,0.000000,0.000000,1.000000
68450.000000,34.630000,-215.181991,0.000000,0.007725,0.000000,0.000000,0.000000,0.000000,0.100000,0.000000,0.000000,-0.337100,0.000000,0.000000,0.000000,1.000000
68852.010000,42.600000,-165.588360,0.000000,0.007650,0.000000,0.000000,0.000000,0.000000,0.100000,0.000000,0.000000,-0.298000,0.000000,0.000000,0.000000,0.000000
68999.960000,45.250000,-115.189727,0.000000,0.007376,0.000000,0.000000,0.000000,0.000000,0.100000,0.000000,0.000000,-0.261200,0.000000,0.000000,1.000000,1.000000
68832.580000,42.840000,-86.789596,0.000000,0.007571,0.000000,0.000000,0.000000,0.000000,0.100000,0.000000,0.000000,-0.322800,0.000000,0.000000,0.000000,0.000000
68845.810000,43.100000,-61.942563,0.000000,0.007409,0.000000,0.000000,0.000000,0.000000,0.300000,0.000000,0.000000,-0.459700,0.000000,0.000000,1.000000,0.000000
68630.810000,39.950000,-55.048991,0.000000,0.007512,0.000000,0.000000,0.000000,0.000000,0.300000,0.000000,0.000000,-0.510700,0.000000,0.000000,1.000000,0.000000
68320.480000,35.870000,-65.727943,0.000000,0.007520,0.000000,0.000000,0.000000,0.000000,0.300000,0.000000,0.000000,-0.570000,0.000000,0.000000,0.000000,1.000000
68424.820000,38.160000,-60.248127,0.000000,0.007307,0.000000,0.000000,0.000000,0.000000,0.300000,0.000000,0.000000,-0.657100,0.000000,0.000000,0.000000,1.000000
68870.070000,46.860000,-23.034171,0.000000,0.007236,0.000000,0.000000,0.000000,0.000000,0.300000,0.000000,0.000000,-0.594000,0.000000,0.000000,1.000000,1.000000
68385.290000,40.220000,-27.180531,0.000000,0.007401,0.000000,0.000000,0.000000,0.000000,0.300000,0.000000,0.000000,-0.594500,0.000000,0.000000,0.000000,0.000000
68450.800000,41.430000,-21.853204,0.000000,0.007178,0.000000,0.000000,0.000000,0.000000,0.300000,0.000000,0.000000,-0.607800,0.000000,0.000000,0.000000,0.000000
68587.900000,43.980000,-6.248706,0.000000,0.006956,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,-0.562600,0.000000,0.000000,0.000000,1.000000
68762.850000,47.140000,17.409049,0.000000,0.006709,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,-0.505600,0.000000,0.000000,0.000000,0.000000
68992.710000,51.050000,48.338802,0.000000,0.006533,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,-0.401500,0.000000,0.000000,1.000000,1.000000
68798.220000,47.830000,55.013913,0.000000,0.006397,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,-0.476700,0.000000,0.000000,0.000000,0.000000
68812.830000,48.090000,59.355650,0.000000,0.006540,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,-0.410800,0.000000,1.000000,0.000000,0.000000
69763.240000,61.720000,121.592559,1.000000,0.007056,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,-0.200600,0.000000,1.000000,0.000000,1.000000
68395.100000,43.870000,68.612899,1.000000,0.008669,0.000000,0.000000,-1.000000,0.000000,1.000000,0.500000,0.000000,-0.228100,0.000000,0.000000,0.000000,1.000000
68427.640000,44.280000,35.426751,1.000000,0.008524,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.021300,0.000000,1.000000,1.000000,0.000000
67539.520000,36.410000,-42.448651,1.000000,0.009408,0.000000,0.000000,0.000000,0.000000,1.000000,-1.000000,0.000000,0.072900,0.000000,0.000000,0.000000,1.000000
67888.700000,40.860000,-65.193709,0.000000,0.009176,0.000000,0.000000,0.000000,-1.000000,0.700000,0.000000,0.000000,0.106800,0.000000,0.000000,0.000000,1.000000
67951.860000,41.650000,-70.296340,0.000000,0.009010,0.000000,0.000000,0.000000,-1.000000,0.700000,0.000000,0.000000,0.112900,0.000000,0.000000,1.000000,0.000000
67860.130000,40.800000,-73.798050,0.000000,0.008814,0.000000,0.000000,0.000000,-1.000000,0.700000,0.000000,0.000000,0.039700,0.000000,0.000000,0.000000,0.000000
67913.430000,41.550000,-66.689092,0.000000,0.008499,0.000000,0.000000,0.000000,-1.000000,0.700000,0.000000,0.000000,0.098100,0.000000,0.000000,0.000000,0.000000
68530.000000,49.550000,-17.203663,0.000000,0.008573,0.000000,0.000000,0.000000,-1.000000,0.100000,0.000000,0.000000,0.105100,0.000000,0.000000,0.000000,0.000000
68862.880000,53.270000,38.183187,0.000000,0.008448,0.000000,0.000000,0.000000,-1.000000,0.100000,0.000000,0.000000,0.160700,0.000000,0.000000,1.000000,1.000000
68591.020000,50.030000,55.685342,0.000000,0.008272,0.000000,0.000000,0.000000,-1.000000,0.100000,0.000000,0.000000,0.171300,0.000000,0.000000,0.000000,0.000000
68892.430000,53.410000,84.982446,0.000000,0.008104,0.000000,0.000000,0.000000,-1.000000,0.100000,0.000000,0.000000,0.165000,0.000000,0.000000,1.000000,1.000000
68878.270000,53.230000,99.803961,0.000000,0.007878,0.000000,0.000000,-1.000000,0.000000,0.300000,0.500000,0.000000,0.096500,0.000000,0.000000,1.000000,1.000000
68618.110000,49.860000,88.848870,0.000000,0.007794,0.000000,0.000000,0.000000,0.000000,0.300000,0.000000,0.000000,0.085000,0.000000,0.000000,0.000000,0.000000
68838.480000,52.600000,92.775583,0.000000,0.008101,0.000000,0.000000,-1.000000,0.000000,0.300000,0.500000,0.000000,0.109600,0.000000,0.000000,1.000000,0.000000
68474.900000,47.950000,68.346298,0.000000,0.007970,0.000000,0.000000,0.000000,0.000000,0.300000,0.000000,0.000000,0.058500,0.000000,0.000000,0.000000,1.000000
68481.670000,48.040000,50.903744,0.000000,0.007837,0.000000,0.000000,0.000000,0.000000,0.300000,0.000000,0.000000,0.060400,0.000000,0.000000,1.000000,0.000000
68245.710000,45.040000,23.148224,0.000000,0.007950,0.000000,0.000000,0.000000,0.000000,0.300000,0.000000,0.000000,-0.015200,0.000000,0.000000,0.000000,1.000000
68400.000000,47.350000,15.235809,0.000000,0.007655,0.000000,0.000000,0.000000,0.000000,0.300000,0.000000,0.000000,0.025600,0.000000,0.000000,1.000000,0.000000
68388.120000,47.190000,9.536145,0.000000,0.007439,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,-0.031100,0.000000,0.000000,1.000000,0.000000
68177.530000,44.250000,-7.180768,0.000000,0.007294,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,-0.180800,0.000000,0.000000,1.000000,0.000000
68126.280000,43.550000,-19.741677,0.000000,0.007110,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,-0.087600,0.000000,1.000000,1.000000,0.000000
67845.300000,39.780000,-43.655057,0.000000,0.007144,0.000000,0.000000,0.000000,-1.000000,1.000000,-1.000000,0.000000,-0.237700,0.000000,0.000000,0.000000,1.000000
67854.600000,39.960000,-54.805877,0.000000,0.006892,0.000000,0.000000,1.000000,-1.000000,1.000000,-0.500000,0.000000,0.004800,0.000000,0.000000,0.000000,1.000000
67919.490000,41.320000,-53.700289,0.000000,0.006890,0.000000,0.000000,0.000000,-1.000000,1.000000,0.000000,0.000000,-0.026800,0.000000,0.000000,0.000000,1.000000
68136.340000,45.730000,-35.150453,1.000000,0.007034,0.000000,0.000000,0.000000,-1.000000,1.000000,0.000000,0.000000,-0.003000,0.000000,1.000000,1.000000,1.000000
66875.060000,31.090000,-100.890001,1.000000,0.008367,0.000000,0.000000,0.000000,-1.000000,1.000000,-1.000000,0.000000,-0.159200,0.000000,1.000000,0.000000,1.000000
67392.050000,39.620000,-102.299342,1.000000,0.008546,0.000000,0.000000,1.000000,-1.000000,1.000000,-0.500000,0.000000,0.022700,0.000000,0.000000,0.000000,1.000000
67517.360000,41.510000,-88.076815,1.000000,0.008810,0.000000,0.000000,0.000000,-1.000000,0.700000,0.000000,0.000000,0.091700,0.000000,0.000000,1.000000,0.000000
67244.220000,38.670000,-90.029510,1.000000,0.009099,0.000000,0.000000,0.000000,-1.000000,0.700000,0.000000,0.000000,-0.026700,0.000000,0.000000,0.000000,0.000000
68098.620000,50.160000,-29.855992,0.000000,0.009496,0.000000,0.000000,0.000000,-1.000000,0.700000,0.000000,0.000000,0.066400,0.000000,0.000000,1.000000,1.000000
67793.320000,46.790000,-7.838659,0.000000,0.009427,0.000000,0.000000,0.000000,-1.000000,0.700000,0.000000,0.000000,-0.009400,0.000000,0.000000,1.000000,1.000000
67753.300000,46.350000,6.056346,0.000000,0.009226,0.000000,0.000000,0.000000,-1.000000,0.100000,0.000000,0.000000,-0.009100,0.000000,0.000000,1.000000,1.000000
67680.540000,45.510000,12.028842,0.000000,0.008986,0.000000,0.000000,0.000000,-1.000000,0.100000,0.000000,0.000000,0.007100,0.000000,0.000000,1.000000,0.000000
67527.720000,43.720000,7.585914,0.000000,0.008654,0.000000,0.000000,0.000000,-1.000000,0.100000,0.000000,0.000000,-0.047500,0.000000,0.000000,1.000000,0.000000
67503.520000,43.430000,5.038646,0.000000,0.008275,0.000000,0.000000,0.000000,-1.000000,0.100000,0.000000,0.000000,-0.039100,0.000000,0.000000,1.000000,0.000000
67302.650000,40.990000,-7.473080,0.000000,0.008066,0.000000,0.000000,0.000000,-1.000000,0.300000,0.000000,0.000000,-0.075500,0.000000,0.000000,1.000000,0.000000
67165.200000,39.360000,-21.510099,0.000000,0.008022,0.000000,0.000000,0.000000,-1.000000,0.300000,0.000000,0.000000,-0.069800,0.000000,0.000000,0.000000,1.000000
67335.040000,42.410000,-16.107743,0.000000,0.007715,0.000000,0.000000,0.000000,-1.000000,0.300000,0.000000,0.000000,-0.068300,0.000000,0.000000,0.000000,1.000000
67629.110000,47.340000,9.160416,0.000000,0.007533,0.000000,0.000000,0.000000,-1.000000,0.300000,0.000000,0.000000,-0.029400,0.000000,0.000000,0.000000,0.000000
67823.540000,50.370000,39.175808,0.000000,0.007396,0.000000,0.000000,0.000000,-1.000000,0.300000,0.000000,0.000000,0.013700,0.000000,0.000000,1.000000,1.000000
67654.800000,47.800000,47.327266,0.000000,0.007235,0.000000,0.000000,0.000000,-1.000000,0.300000,0.000000,0.000000,0.020300,0.000000,0.000000,0.000000,0.000000
67850.520000,50.920000,64.498638,0.000000,0.007079,0.000000,0.000000,-1.000000,-1.000000,0.300000,0.500000,0.000000,0.075800,0.000000,1.000000,0.000000,0.000000
68106.440000,54.740000,90.118184,0.000000,0.007091,0.000000,0.000000,0.000000,-1.000000,1.000000,1.000000,0.000000,0.077200,0.000000,0.000000,0.000000,0.000000
68132.820000,55.130000,104.835758,0.000000,0.007006,0.000000,0.000000,-1.000000,-1.000000,1.000000,0.500000,0.000000,0.072200,0.000000,0.000000,0.000000,0.000000
68157.790000,55.510000,111.619744,0.000000,0.006782,0.000000,0.000000,0.000000,-1.000000,1.000000,0.000000,0.000000,0.046200,0.000000,0.000000,1.000000,1.000000
67801.260000,49.000000,88.474639,0.000000,0.006808,0.000000,0.000000,0.000000,-1.000000,1.000000,0.000000,0.000000,0.220900,0.000000,0.000000,1.000000,0.000000
67369.750000,42.500000,42.797165,0.000000,0.007134,0.000000,0.000000,0.000000,-1.000000,1.000000,0.000000,0.000000,-0.040800,0.000000,0.000000,0.000000,1.000000
67458.060000,44.130000,18.467482,0.000000,0.006981,0.000000,0.000000,0.000000,-1.000000,1.000000,0.000000,0.000000,-0.156000,0.000000,0.000000,1.000000,0.000000
67236.880000,40.990000,-10.999438,0.000000,0.007085,0.000000,0.000000,1.000000,-1.000000,1.000000,-0.500000,0.000000,-0.095800,0.000000,0.000000,1.000000,0.000000
67223.760000,40.810000,-28.838599,1.000000,0.007266,0.000000,0.000000,1.000000,-1.000000,1.000000,-0.500000,0.000000,-0.350300,0.000000,0.000000,0.000000,1.000000
67694.010000,49.610000,-7.541276,1.000000,0.007919,0.000000,0.000000,0.000000,-1.000000,1.000000,0.000000,0.000000,-0.062200,0.000000,0.000000,1.000000,1.000000
67145.340000,41.800000,-27.838310,1.000000,0.008172,0.000000,0.000000,0.000000,-1.000000,0.700000,0.000000,0.000000,-0.111400,0.000000,0.000000,0.000000,1.000000
67187.390000,42.550000,-35.380056,0.000000,0.008040,0.000000,0.000000,0.000000,-1.000000,0.700000,0.000000,0.000000,-0.022900,0.000000,1.000000,1.000000,0.000000
66359.990000,33.450000,-89.937315,1.000000,0.008668,0.000000,0.000000,0.000000,-1.000000,0.700000,-1.000000,0.000000,-0.113400,0.000000,0.000000,1.000000,0.000000
66177.140000,31.830000,-129.764344,1.000000,0.008879,0.000000,0.000000,0.000000,-1.000000,0.700000,-1.000000,0.000000,-0.184500,0.000000,0.000000,0.000000,1.000000
